battery_serial,timestamp,signal_name,signal_value
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3325.083
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3305.067
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3286.063
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3263.077
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3232.103
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3203.097
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3180.077
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3156.08
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3135.07
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3116.063
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3095.07
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3070.083
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3042.093
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,3013.097
3,1.50526E+12,PW_AvailableChargePower,3300
3,1.50526E+12,PW_FullPackEnergyAvailable,6405
3,1.50526E+12,PW_EnergyRemaining,2989.08
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2965.08
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2945.067
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2925.067
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2905.067
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2880.083
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2851.097
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2822.097
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2799.077
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2775.08
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2755.067
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2735.067
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2715.067
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2690.083
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2661.097
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2632.097
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2610.073
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2586.08
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2562.08
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2540.073
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2519.07
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2498.07
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2465.11
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2435.1
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2412.077
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2391.07
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2368.077
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2345.077
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2324.07
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2303.07
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2273.1
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2239.113
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2215.08
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50527E+12,PW_FullPackEnergyAvailable,6405
3,1.50527E+12,PW_EnergyRemaining,2194.07
3,1.50527E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,2174.067
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,2150.08
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,2127.077
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,2107.067
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,2079.093
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,2048.103
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,2020.093
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1987.11
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1920.223
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1888.107
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1853.117
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1815.127
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1771.147
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1728.143
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1669.197
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1608.203
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1578.1
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1548.1
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1518.1
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1479.13
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1434.15
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1393.137
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1356.123
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1320.12
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1279.137
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1247.107
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1220.09
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1194.087
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1147.157
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1070.257
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1054.053
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1046.027
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50528E+12,PW_FullPackEnergyAvailable,6405
3,1.50528E+12,PW_EnergyRemaining,1029.057
3,1.50528E+12,PW_AvailableChargePower,3300
3,1.50529E+12,PW_FullPackEnergyAvailable,6405
3,1.50529E+12,PW_EnergyRemaining,978.17
3,1.50529E+12,PW_AvailableChargePower,3300
3,1.50529E+12,PW_FullPackEnergyAvailable,6405
