battery_serial,timestamp,signal_name,signal_value
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,382.883
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,414.893
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,447.89
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,448
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,366.273
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,305.203
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,255.167
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,254.003
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,254
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,254
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,254
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,257.987
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,263.98
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,267.987
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50477E+12,PW_FullPackEnergyAvailable,6393
4,1.50477E+12,PW_EnergyRemaining,258.033
4,1.50477E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,336.737
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,500.453
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,642.527
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,801.47
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,973.427
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1150.41
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1306.48
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1463.477
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1566.657
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1638.76
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1701.79
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1673.097
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1621.173
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1579.14
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1552.09
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1605.82
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1739.553
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1820.73
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1840.933
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1848.973
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1870.927
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1868.01
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1868
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1885.94
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,1952.777
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,2020.773
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,2145.583
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,2306.463
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,2425.603
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,2546.597
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,2673.577
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,2690.943
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,2600.303
4,1.50478E+12,PW_AvailableChargePower,3300
4,1.50478E+12,PW_FullPackEnergyAvailable,6393
4,1.50478E+12,PW_EnergyRemaining,2476.413
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,2313.543
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,2166.49
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1974.64
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1824.5
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1654.567
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1516.46
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1474.14
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1486.957
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1540.82
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1695.483
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1868.423
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,2040.427
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,2155.617
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,2146.033
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,2062.28
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,2042.067
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1939.343
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1799.467
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1603.653
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1462.47
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1496.883
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1664.44
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1762.673
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1824.793
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1797.093
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1782.05
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1706.253
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1591.383
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1494.323
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1332.54
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,1117.717
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,899.727
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.50479E+12,PW_FullPackEnergyAvailable,6393
4,1.50479E+12,PW_EnergyRemaining,683.72
4,1.50479E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,475.693
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,283.64
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,251.107
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,251
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,251
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,251
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,251
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,251
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,261.963
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,285.92
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,303.94
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,317.953
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,325.973
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,327.993
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,331.987
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,332.997
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,325.027
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,302.077
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,277.083
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.5048E+12,PW_FullPackEnergyAvailable,6393
4,1.5048E+12,PW_EnergyRemaining,257.067
4,1.5048E+12,PW_AvailableChargePower,3300
4,1.50481E+12,PW_FullPackEnergyAvailable,6393
4,1.50481E+12,PW_EnergyRemaining,255.007
4,1.50481E+12,PW_AvailableChargePower,3300
4,1.50481E+12,PW_FullPackEnergyAvailable,6393
4,1.50481E+12,PW_EnergyRemaining,255
4,1.50481E+12,PW_AvailableChargePower,3300
4,1.50481E+12,PW_FullPackEnergyAvailable,6393
4,1.50481E+12,PW_EnergyRemaining,255
4,1.50481E+12,PW_AvailableChargePower,3300
4,1.50481E+12,PW_FullPackEnergyAvailable,6393
4,1.50481E+12,PW_EnergyRemaining,255
4,1.50481E+12,PW_AvailableChargePower,3300
4,1.50481E+12,PW_FullPackEnergyAvailable,6393
4,1.50481E+12,PW_EnergyRemaining,255
4,1.50481E+12,PW_AvailableChargePower,3300
4,1.50481E+12,PW_FullPackEnergyAvailable,6393
4,1.50481E+12,PW_EnergyRemaining,255
4,1.50481E+12,PW_AvailableChargePower,3300
4,1.50481E+12,PW_FullPackEnergyAvailable,6393
4,1.50481E+12,PW_EnergyRemaining,255
4,1.50481E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,256
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,256
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,256
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,256
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,256
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,263.973
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,282.937
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,314.893
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,357.857
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,411.82
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,473.793
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,544.763
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,625.73
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,714.703
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,810.68
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,917.643
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,1035.607
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,1164.57
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,1268.653
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,1359.697
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,1522.457
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,1696.42
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50485E+12,PW_FullPackEnergyAvailable,6393
4,1.50485E+12,PW_EnergyRemaining,1875.403
4,1.50485E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,2059.387
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,2244.383
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,2432.373
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,2619.377
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,2807.373
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,2995.373
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,3178.39
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,3319.53
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,3489.433
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,3668.403
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,3854.38
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,4040.38
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,4226.38
4,1.50486E+12,PW_AvailableChargePower,3300
4,1.50486E+12,PW_FullPackEnergyAvailable,6393
4,1.50486E+12,PW_EnergyRemaining,4413.377
4,1.50486E+12,PW_AvailableChargePower,3300
